Date,Visitor,Home,Away_final_score,Home_final_score,Moneyline_away,Moneyline_home,Opening_spread,Closing_spread,Opening_total,Closing_total,Away_spread_Open,Home_spread_Open,Away_spread_Close,Home_spread_Close,2H_spread,2H_total
2017-12-04,Pittsburgh,Cincinnati,23,20,190,-220,5.5,4.5,43.0,42.5,5.5,-5.5,4.5,-4.5,6.5,23.5
2017-12-07,NewOrleans,Atlanta,17,20,-135,115,2.0,2.5,55.0,51.5,-2.0,2.0,-2.5,2.5,2.5,27.0
2017-12-10,Detroit,TampaBay,24,21,-110,-110,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,3.0,25.5
2017-12-10,Chicago,Cincinnati,33,7,-265,215,5.5,6.0,37.0,40.0,-5.5,5.5,-6.0,6.0,3.5,20.0
2017-12-10,Indianapolis,Buffalo,7,13,-190,160,0.0,3.5,13.5,36.5,0.0,0.0,-3.5,3.5,0.0,13.5
2017-12-10,Seattle,Jacksonville,24,30,-145,125,3.5,2.5,39.5,41.0,-3.5,3.5,-2.5,2.5,0.0,19.5
2017-12-10,Oakland,KansasCity,15,26,-230,185,4.5,4.5,47.5,48.5,-4.5,4.5,-4.5,4.5,0.0,23.0
2017-12-10,Minnesota,Carolina,24,31,115,-135,1.0,2.5,42.0,40.5,1.0,-1.0,2.5,-2.5,3.0,20.5
2017-12-10,GreenBay,Cleveland,27,21,120,-140,4.0,2.5,39.5,37.5,4.0,-4.0,2.5,-2.5,3.0,19.5
2017-12-10,SanFrancisco,Houston,26,16,-130,110,1.0,2.0,43.0,45.0,-1.0,1.0,-2.0,2.0,0.5,22.5
2017-12-10,Washington,LAChargers,13,30,-290,235,7.0,6.0,46.0,46.5,-7.0,7.0,-6.0,6.0,2.5,22.0
2017-12-10,NYJets,Denver,0,23,-105,-115,1.0,1.0,40.5,40.5,1.0,-1.0,1.0,-1.0,3.0,20.0
2017-12-10,Tennessee,Arizona,7,12,130,-150,3.5,3.0,44.5,42.0,3.5,-3.5,3.0,-3.0,0.0,19.5
2017-12-10,Philadelphia,LARams,43,35,105,-125,1.0,2.0,51.0,47.5,1.0,-1.0,2.0,-2.0,2.5,24.5
2017-12-10,Dallas,NYGiants,30,10,175,-210,6.0,3.5,41.0,42.0,6.0,-6.0,3.5,-3.5,3.0,21.5
2017-12-10,Baltimore,Pittsburgh,38,39,-270,220,6.0,6.0,44.0,43.5,-6.0,6.0,-6.0,6.0,1.5,23.5
2017-12-11,NewEngland,Miami,20,27,425,-600,12.0,10.5,48.5,48.0,12.0,-12.0,10.5,-10.5,7.0,25.0
2017-12-14,Denver,Indianapolis,25,13,125,-145,1.5,3.0,41.5,40.5,1.5,-1.5,3.0,-3.0,2.0,20.5
2017-12-16,Chicago,Detroit,10,20,-240,190,7.0,5.0,44.0,43.5,-7.0,7.0,-5.0,5.0,1.0,21.5
2017-12-16,LAChargers,KansasCity,13,30,-110,-110,1.0,0.0,46.0,47.0,1.0,-1.0,0.0,0.0,0.5,24.0
2017-12-17,Philadelphia,NYGiants,34,29,300,-400,8.0,7.5,40.0,41.0,8.0,-8.0,7.5,-7.5,6.0,23.0
2017-12-17,GreenBay,Carolina,24,31,-150,130,2.0,3.0,44.5,46.5,-2.0,2.0,-3.0,3.0,2.0,24.0
2017-12-17,Cincinnati,Minnesota,7,34,-900,600,10.0,13.0,41.0,42.5,-10.0,10.0,-13.0,13.0,3.5,19.5
2017-12-17,Miami,Buffalo,16,24,-190,160,4.0,3.5,38.5,40.0,-4.0,4.0,-3.5,3.5,0.5,20.5
2017-12-17,Houston,Jacksonville,7,45,-600,425,13.0,10.5,40.0,39.5,-13.0,13.0,-10.5,10.5,3.0,17.5
2017-12-17,NYJets,NewOrleans,19,31,-1800,950,15.0,15.5,47.0,47.0,-15.0,15.0,-15.5,15.5,7.0,24.0
2017-12-17,Arizona,Washington,15,20,-220,180,6.0,4.0,44.0,40.0,-6.0,6.0,-4.0,4.0,1.0,20.0
2017-12-17,Baltimore,Cleveland,27,10,250,-310,9.0,6.5,40.0,42.5,9.0,-9.0,6.5,-6.5,2.5,21.5
2017-12-17,LARams,Seattle,42,7,-110,-110,1.5,0.0,48.0,47.5,1.5,-1.5,0.0,0.0,3.0,21.5
2017-12-17,NewEngland,Pittsburgh,27,24,115,-135,3.0,2.5,53.0,53.0,3.0,-3.0,2.5,-2.5,4.0,26.5
2017-12-17,Tennessee,SanFrancisco,23,25,-135,115,1.0,2.0,44.5,44.5,-1.0,1.0,-2.0,2.0,0.0,22.0
2017-12-17,Dallas,Oakland,20,17,140,-160,0.0,3.0,45.0,46.5,0.0,0.0,3.0,-3.0,0.5,23.0
2017-12-18,Atlanta,TampaBay,24,21,275,-350,5.0,7.0,47.5,49.5,5.0,-5.0,7.0,-7.0,1.0,25.5
2017-12-23,Indianapolis,Baltimore,16,23,-1100,700,13.5,13.5,41.0,41.0,-13.5,13.5,-13.5,13.5,6.5,20.5
2017-12-23,Minnesota,GreenBay,16,0,350,-450,9.0,8.5,42.0,41.0,9.0,-9.0,8.5,-8.5,4.0,20.0
2017-12-24,Detroit,Cincinnati,17,26,148,-175,3.5,3.0,43.5,43.5,3.5,-3.5,3.0,-3.0,2.0,21.0
2017-12-24,LAChargers,NYJets,14,7,280,-360,7.0,7.0,42.5,42.5,7.0,-7.0,7.0,-7.0,3.0,20.0
2017-12-24,LARams,Tennessee,27,23,190,-240,7.0,5.5,49.0,46.0,7.0,-7.0,5.5,-5.5,3.5,23.0
2017-12-24,Cleveland,Chicago,3,20,-240,190,7.0,5.5,38.5,36.5,-7.0,7.0,-5.5,5.5,2.5,16.5
2017-12-24,TampaBay,Carolina,19,22,-550,400,10.0,10.0,46.5,47.0,-10.0,10.0,-10.0,10.0,4.5,23.5
2017-12-24,Atlanta,NewOrleans,13,23,-250,200,5.5,5.5,53.0,51.5,-5.5,5.5,-5.5,5.5,0.0,24.5
2017-12-24,Denver,Washington,11,27,-170,145,4.0,3.0,42.0,38.5,-4.0,4.0,-3.0,3.0,0.5,19.5
2017-12-24,Miami,KansasCity,13,29,-650,450,10.0,11.0,45.0,43.5,-10.0,10.0,-11.0,11.0,3.5,23.0
2017-12-24,Buffalo,NewEngland,16,37,-650,450,13.0,11.0,47.0,47.5,-13.0,13.0,-11.0,11.0,6.5,24.0
2017-12-24,Jacksonville,SanFrancisco,33,44,175,-210,5.5,4.0,42.5,43.0,5.5,-5.5,4.0,-4.0,3.0,23.0
2017-12-24,NYGiants,Arizona,0,23,-185,155,4.5,3.0,40.5,39.5,-4.5,4.5,-3.0,3.0,0.0,19.5
2017-12-24,Seattle,Dallas,21,12,-240,190,4.5,4.5,47.0,47.5,-4.5,4.5,-4.5,4.5,2.0,23.0
2017-12-25,Pittsburgh,Houston,34,6,365,-475,10.0,9.0,44.0,45.5,10.0,-10.0,9.0,-9.0,3.5,20.0
2017-12-25,Oakland,Philadelphia,10,19,-565,415,9.0,10.0,48.5,45.5,-9.0,9.0,-10.0,10.0,5.0,21.5
2017-12-31,Cincinnati,Baltimore,31,27,-450,350,10.0,8.0,41.0,39.0,-10.0,10.0,-8.0,8.0,6.0,20.0
2017-12-31,GreenBay,Detroit,11,35,-400,300,7.5,7.5,42.5,45.0,-7.5,7.5,-7.5,7.5,0.5,19.0
2017-12-31,Buffalo,Miami,22,16,130,-150,2.5,2.5,42.0,42.0,2.5,-2.5,2.5,-2.5,0.5,17.5
2017-12-31,Carolina,Atlanta,10,22,-260,210,3.0,5.0,47.0,44.5,-3.0,3.0,-5.0,5.0,3.0,21.5
2017-12-31,NewOrleans,TampaBay,24,31,255,-320,7.5,6.0,50.0,49.0,7.5,-7.5,6.0,-6.0,3.5,23.0
2017-12-31,Jacksonville,Tennessee,10,15,-155,135,3.0,2.5,41.0,40.5,-3.0,3.0,-2.5,2.5,0.5,17.5
2017-12-31,NYJets,NewEngland,6,26,-3000,1200,16.0,16.0,46.0,43.5,-16.0,16.0,-16.0,16.0,6.0,18.5
2017-12-31,Houston,Indianapolis,13,22,-260,210,4.0,5.5,41.0,41.5,-4.0,4.0,-5.5,5.5,3.0,20.0
2017-12-31,Cleveland,Pittsburgh,24,28,-215,178,14.0,5.0,41.0,37.5,-14.0,14.0,-5.0,5.0,0.0,18.5
2017-12-31,Washington,NYGiants,10,18,190,-240,3.0,5.0,40.0,41.0,3.0,-3.0,5.0,-5.0,3.5,20.0
2017-12-31,Chicago,Minnesota,10,23,-1000,650,12.5,13.0,40.0,38.5,-12.5,12.5,-13.0,13.0,5.0,17.0
2017-12-31,Dallas,Philadelphia,6,0,175,-210,2.0,4.0,43.0,41.0,2.0,-2.0,4.0,-4.0,3.5,17.0
2017-12-31,Oakland,LAChargers,10,30,-340,270,9.0,7.0,44.0,43.0,-9.0,9.0,-7.0,7.0,2.5,21.5
2017-12-31,Arizona,Seattle,26,24,-420,320,10.0,8.0,41.0,38.0,-10.0,10.0,-8.0,8.0,6.0,19.5
2017-12-31,KansasCity,Denver,27,24,-170,145,3.0,3.0,41.0,37.5,-3.0,3.0,-3.0,3.0,1.5,17.5
2017-12-31,SanFrancisco,LARams,34,13,240,-300,3.5,6.5,46.0,43.5,3.5,-3.5,6.5,-6.5,3.0,20.0
2018-01-06,Tennessee,KansasCity,22,21,-450,350,7.5,8.5,45.0,44.0,-7.5,7.5,-8.5,8.5,0.5,21.5
2018-01-06,Atlanta,LARams,26,13,-260,210,4.0,6.0,49.5,48.5,-4.0,4.0,-6.0,6.0,6.0,24.0
2018-01-07,Buffalo,Jacksonville,3,10,-430,330,7.5,8.5,41.0,40.0,-7.5,7.5,-8.5,8.5,4.5,18.0
2018-01-07,Carolina,NewOrleans,26,31,-310,250,5.5,6.5,48.0,48.0,-5.5,5.5,-6.5,6.5,0.0,24.5
2018-01-13,Atlanta,Philadelphia,10,15,125,-145,3.0,2.5,43.5,40.0,3.0,-3.0,2.5,-2.5,1.5,20.5
2018-01-13,Tennessee,NewEngland,14,35,-1000,650,13.5,14.0,47.0,48.0,-13.5,13.5,-14.0,14.0,4.5,24.0
2018-01-14,Jacksonville,Pittsburgh,45,42,-360,280,7.0,7.0,41.0,40.5,-7.0,7.0,-7.0,7.0,7.5,24.0
2018-01-14,NewOrleans,Minnesota,24,29,-250,200,3.5,5.5,44.5,47.0,-3.5,3.5,-5.5,5.5,0.0,23.5
2018-01-21,Jacksonville,NewEngland,20,24,-350,275,0.0,7.5,46.5,45.5,0.0,0.0,-7.5,7.5,6.5,23.5
2018-01-21,Minnesota,Philadelphia,7,38,135,-155,3.0,3.0,38.5,39.0,3.0,-3.0,3.0,-3.0,5.5,20.5
2018-02-04,NewEngland,Philadelphia,41,33,-200,170,6.0,4.0,47.5,49.5,-6.0,6.0,-4.0,4.0,7.0,27.5
2018-09-06,Atlanta,Philadelphia,12,18,-101,-119,4.0,0.0,46.5,44.0,4.0,-4.0,0.0,0.0,0.0,21.0
2018-09-09,Pittsburgh,Cleveland,21,21,155,-185,6.5,3.5,47.0,41.0,6.5,-6.5,3.5,-3.5,0.0,20.0
2018-09-09,SanFrancisco,Minnesota,16,24,-280,230,4.5,6.0,47.0,46.0,-4.5,4.5,-6.0,6.0,0.5,21.5
2018-09-09,Cincinnati,Indianapolis,34,23,-105,-115,1.0,1.0,47.0,47.5,1.0,-1.0,1.0,-1.0,1.5,24.0
2018-09-09,Buffalo,Baltimore,3,47,-380,290,3.5,7.5,42.5,38.5,-3.5,3.5,-7.5,7.5,1.5,17.0
2018-09-09,Jacksonville,NYGiants,20,15,125,-145,3.5,3.0,44.0,42.5,3.5,-3.5,3.0,-3.0,0.0,20.5
2018-09-09,TampaBay,NewOrleans,48,40,-550,400,7.0,10.0,51.5,49.5,-7.0,7.0,-10.0,10.0,9.5,27.5
2018-09-09,Houston,NewEngland,20,27,-275,225,6.5,6.0,51.0,49.5,-6.5,6.5,-6.0,6.0,0.0,24.0
2018-09-09,Tennessee,Miami,20,27,-110,-110,2.5,0.0,46.5,43.5,2.5,-2.5,0.0,0.0,0.5,20.5
2018-09-09,KansasCity,LAChargers,38,28,-190,160,3.0,3.5,47.5,48.5,-3.0,3.0,-3.5,3.5,3.0,24.5
2018-09-09,Seattle,Denver,24,27,-190,160,1.5,3.0,42.5,43.0,-1.5,1.5,-3.0,3.0,0.0,21.5
2018-09-09,Dallas,Carolina,8,16,-170,145,2.5,3.0,44.0,42.0,-2.5,2.5,-3.0,3.0,0.0,21.0
2018-09-09,Washington,Arizona,24,6,-135,115,0.0,2.0,44.0,43.5,0.0,0.0,-2.0,2.0,2.5,21.0
2018-09-09,Chicago,GreenBay,23,24,-310,250,8.5,7.0,47.5,45.0,-8.5,8.5,-7.0,7.0,0.0,20.0
2018-09-10,NYJets,Detroit,48,17,-360,280,6.5,7.0,44.0,44.0,-6.5,6.5,-7.0,7.0,6.5,23.0
2018-09-10,LARams,Oakland,33,13,240,-300,1.0,6.5,49.5,47.0,1.0,-1.0,6.5,-6.5,6.0,24.5
2018-09-13,Baltimore,Cincinnati,23,34,100,-120,2.0,1.0,44.5,43.5,2.0,-2.0,1.0,-1.0,3.0,23.0
2018-09-16,Indianapolis,Washington,21,9,-260,210,4.5,6.0,47.5,48.5,-4.5,4.5,-6.0,6.0,6.0,24.0
2018-09-16,Carolina,Atlanta,24,31,-240,190,5.5,5.5,44.0,43.5,-5.5,5.5,-5.5,5.5,0.5,21.0
2018-09-16,Minnesota,GreenBay,29,29,105,-125,2.0,1.5,47.0,44.5,2.0,-2.0,1.5,-1.5,3.5,22.5
2018-09-16,LAChargers,Buffalo,31,20,280,-360,7.0,7.5,44.5,41.5,7.0,-7.0,7.5,-7.5,3.5,20.0
2018-09-16,Houston,Tennessee,17,20,170,-200,2.5,3.5,45.0,40.5,2.5,-2.5,3.5,-3.5,4.0,20.5
2018-09-16,KansasCity,Pittsburgh,42,37,-220,180,4.0,4.5,50.5,53.0,-4.0,4.0,-4.5,4.5,3.5,28.0
2018-09-16,Miami,NYJets,20,12,-170,145,3.5,3.0,44.0,43.0,-3.5,3.5,-3.0,3.0,4.5,21.0
2018-09-16,Philadelphia,TampaBay,21,27,140,-160,3.0,3.0,44.0,46.5,3.0,-3.0,3.0,-3.0,4.0,23.5
2018-09-16,Cleveland,NewOrleans,18,21,-550,400,9.0,9.5,47.5,51.0,-9.0,9.0,-9.5,9.5,7.0,24.0
2018-09-16,Arizona,LARams,0,34,-1000,650,13.0,12.0,46.5,43.5,-13.0,13.0,-12.0,12.0,6.0,20.5
2018-09-16,Detroit,SanFrancisco,27,30,-275,225,5.5,6.0,47.0,48.5,-5.5,5.5,-6.0,6.0,3.0,24.0
2018-09-16,NewEngland,Jacksonville,20,31,105,-125,2.5,1.5,45.0,44.5,2.5,-2.5,1.5,-1.5,4.5,23.0
2018-09-16,Oakland,Denver,19,20,-260,210,6.0,6.0,45.0,44.5,-6.0,6.0,-6.0,6.0,4.5,21.0
2018-09-16,NYGiants,Dallas,13,20,-140,120,3.5,2.5,43.5,42.0,-3.5,3.5,-2.5,2.5,1.5,20.5
2018-09-17,Seattle,Chicago,17,24,-240,190,3.0,5.0,43.5,42.0,-3.0,3.0,-5.0,5.0,2.5,21.0
2018-09-20,NYJets,Cleveland,17,21,-200,170,3.0,3.0,40.5,41.0,-3.0,3.0,-3.0,3.0,4.0,21.0
2018-09-23,Indianapolis,Philadelphia,16,20,-302,247,6.5,6.5,48.0,45.0,-6.5,6.5,-6.5,6.5,6.5,45.0
2018-09-23,Cincinnati,Carolina,21,31,-150,130,3.0,2.5,44.0,44.5,-3.0,3.0,-2.5,2.5,2.5,44.5
2018-09-23,Tennessee,Jacksonville,9,6,-510,390,9.0,10.0,39.0,39.5,-9.0,9.0,-10.0,10.0,10.0,39.5
2018-09-23,NewOrleans,Atlanta,43,37,-131,111,3.5,1.5,52.5,54.0,-3.5,3.5,-1.5,1.5,1.5,54.0
2018-09-23,Denver,Baltimore,14,27,-240,199,4.5,5.5,44.0,46.0,-4.5,4.5,-5.5,5.5,5.5,46.0
2018-09-23,NYGiants,Houston,27,22,-280,230,6.0,6.5,42.0,44.5,-6.0,6.0,-6.5,6.5,6.5,44.5
2018-09-23,Oakland,Miami,20,28,-147,127,3.0,2.5,44.0,45.5,-3.0,3.0,-2.5,2.5,2.5,45.5
2018-09-23,GreenBay,Washington,17,31,122,-142,3.0,2.0,47.5,46.0,3.0,-3.0,2.0,-2.0,2.0,46.0
2018-09-23,Buffalo,Minnesota,27,6,-1703,948,16.0,17.0,41.5,41.0,-16.0,16.0,-17.0,17.0,17.0,41.0
2018-09-23,SanFrancisco,KansasCity,27,38,-280,230,4.0,6.0,54.5,53.5,-4.0,4.0,-6.0,6.0,6.0,53.5
2018-09-23,LAChargers,LARams,23,35,-325,263,7.0,7.0,48.0,49.5,-7.0,7.0,-7.0,7.0,7.0,49.5
2018-09-23,Chicago,Arizona,16,14,219,-265,5.5,5.5,40.0,39.0,5.5,-5.5,5.5,-5.5,5.5,39.0
2018-09-23,Dallas,Seattle,13,24,-130,111,1.0,1.5,41.5,40.0,-1.0,1.0,-1.5,1.5,1.5,40.0
2018-09-23,NewEngland,Detroit,10,26,254,-313,6.5,7.0,50.0,56.0,6.5,-6.5,7.0,-7.0,7.0,56.0
2018-09-24,Pittsburgh,TampaBay,30,27,-120,100,2.0,1.0,50.0,55.5,-2.0,2.0,-1.0,1.0,4.5,28.0
2018-09-27,Minnesota,LARams,31,38,-330,260,7.0,7.0,47.0,49.0,-7.0,7.0,-7.0,7.0,3.5,27.0
2018-09-30,Miami,NewEngland,7,38,-310,250,7.0,6.5,48.0,50.5,-7.0,7.0,-6.5,6.5,3.0,23.0
2018-09-30,Houston,Indianapolis,37,34,100,-120,2.5,1.0,47.0,48.5,2.5,-2.5,1.0,-1.0,0.5,23.5
2018-09-30,Cincinnati,Atlanta,37,36,-190,160,5.5,3.5,48.0,52.5,-5.5,5.5,-3.5,3.5,1.5,28.0
2018-09-30,Buffalo,GreenBay,0,22,-380,290,11.0,9.0,44.0,44.0,-11.0,11.0,-9.0,9.0,3.0,20.5
2018-09-30,Detroit,Dallas,24,26,-140,120,3.5,2.5,44.0,44.0,-3.5,3.5,-2.5,2.5,0.0,21.5
2018-09-30,NYJets,Jacksonville,12,31,-360,280,9.0,7.0,38.0,40.5,-9.0,9.0,-7.0,7.0,3.0,18.5
2018-09-30,TampaBay,Chicago,10,48,-145,125,3.0,2.5,47.0,45.5,-3.0,3.0,-2.5,2.5,2.5,21.0
2018-09-30,Philadelphia,Tennessee,23,26,130,-150,3.0,3.0,42.0,41.0,3.0,-3.0,3.0,-3.0,0.0,20.5
2018-09-30,Seattle,Arizona,20,17,160,-190,4.0,3.5,37.0,40.0,4.0,-4.0,3.5,-3.5,2.0,20.0
2018-09-30,Cleveland,Oakland,42,45,-140,120,0.0,2.5,44.5,44.0,0.0,0.0,-2.5,2.5,0.5,23.0
2018-09-30,SanFrancisco,LAChargers,27,29,-500,375,9.5,10.0,47.0,46.5,-9.5,9.5,-10.0,10.0,6.5,24.0
2018-09-30,NewOrleans,NYGiants,33,18,150,-180,4.0,3.0,49.0,52.0,4.0,-4.0,3.0,-3.0,0.5,24.5
2018-09-30,Baltimore,Pittsburgh,26,14,-165,142,3.0,3.0,51.0,52.0,-3.0,3.0,-3.0,3.0,3.0,27.5
2018-10-01,KansasCity,Denver,27,23,155,-185,5.0,3.5,55.0,53.5,5.0,-5.0,3.5,-3.5,4.5,27.0
2018-10-04,Indianapolis,NewEngland,24,38,-700,500,10.0,11.0,53.0,49.5,-10.0,10.0,-11.0,11.0,3.0,23.5
2018-10-07,Baltimore,Cleveland,9,12,155,-185,3.0,3.0,47.0,45.0,3.0,-3.0,3.0,-3.0,2.5,21.5
2018-10-07,Jacksonville,KansasCity,14,30,-155,135,3.0,3.0,49.5,48.0,-3.0,3.0,-3.0,3.0,2.5,24.0
2018-10-07,Tennessee,Buffalo,12,13,240,-300,4.0,6.5,39.5,38.0,4.0,-4.0,6.5,-6.5,4.0,17.5
2018-10-07,NYGiants,Carolina,31,33,-300,240,6.5,6.5,44.0,43.5,-6.5,6.5,-6.5,6.5,2.0,21.0
2018-10-07,Denver,NYJets,16,34,-110,-110,2.0,0.0,43.0,42.5,2.0,-2.0,0.0,0.0,3.0,21.0
2018-10-07,Atlanta,Pittsburgh,17,41,-185,155,3.0,3.5,56.0,57.5,-3.0,3.0,-3.5,3.5,0.0,28.0
2018-10-07,GreenBay,Detroit,23,31,-130,110,1.0,1.5,51.0,50.0,-1.0,1.0,-1.5,1.5,5.0,24.0
2018-10-07,Miami,Cincinnati,17,27,-260,210,6.0,6.0,50.0,48.0,-6.0,6.0,-6.0,6.0,6.5,24.0
2018-10-07,Oakland,LAChargers,10,26,-240,190,7.5,5.5,51.0,52.0,-7.5,7.5,-5.5,5.5,0.0,24.0
2018-10-07,Arizona,SanFrancisco,28,18,-165,142,5.5,3.0,41.0,40.5,-5.5,5.5,-3.0,3.0,3.0,20.0
2018-10-07,Minnesota,Philadelphia,23,21,-190,160,3.0,3.5,44.5,48.5,-3.0,3.0,-3.5,3.5,5.5,24.5
2018-10-07,LARams,Seattle,33,31,280,-360,7.0,7.5,48.0,50.5,7.0,-7.0,7.5,-7.5,6.0,26.5
2018-10-07,Dallas,Houston,16,19,-185,155,3.0,3.5,45.5,45.5,-3.0,3.0,-3.5,3.5,3.0,23.5
2018-10-08,Washington,NewOrleans,19,43,-265,215,6.5,6.0,51.0,52.5,-6.5,6.5,-6.0,6.0,0.5,26.5
2018-10-11,Philadelphia,NYGiants,34,13,117,-137,2.5,2.0,45.0,45.0,2.5,-2.5,2.0,-2.0,0.5,23.0
2018-10-14,Arizona,Minnesota,17,27,-500,375,10.5,9.5,43.0,43.5,-10.5,10.5,-9.5,9.5,5.0,21.5
2018-10-14,LAChargers,Cleveland,38,14,-110,-110,2.0,0.0,46.5,47.0,2.0,-2.0,0.0,0.0,2.5,23.0
2018-10-14,Chicago,Miami,28,31,275,-350,2.0,7.0,43.5,40.5,2.0,-2.0,7.0,-7.0,6.5,19.5
2018-10-14,Carolina,Washington,17,23,105,-125,1.0,1.5,45.5,44.5,1.0,-1.0,1.5,-1.5,2.5,22.5
2018-10-14,Indianapolis,NYJets,34,42,-145,125,3.5,2.5,46.0,48.0,-3.5,3.5,-2.5,2.5,1.0,24.0
2018-10-14,Pittsburgh,Cincinnati,28,21,-120,100,2.5,1.0,54.5,50.0,-2.5,2.5,-1.0,1.0,1.0,25.0
2018-10-14,TampaBay,Atlanta,29,34,-160,140,3.5,3.0,57.0,57.5,-3.5,3.5,-3.0,3.0,0.0,29.0
2018-10-14,Seattle,Oakland,27,3,140,-160,3.0,3.0,47.0,48.0,3.0,-3.0,3.0,-3.0,0.5,21.0
2018-10-14,Buffalo,Houston,13,20,-500,375,9.5,10.0,41.0,40.0,-9.5,9.5,-10.0,10.0,3.5,17.0
2018-10-14,LARams,Denver,23,20,260,-330,7.0,7.0,53.0,50.5,7.0,-7.0,7.0,-7.0,3.5,24.0
2018-10-14,Jacksonville,Dallas,7,40,145,-170,1.5,3.0,41.5,39.5,1.5,-1.5,3.0,-3.0,4.0,19.0
2018-10-14,Baltimore,Tennessee,21,0,120,-140,0.0,2.5,42.5,43.0,0.0,0.0,2.5,-2.5,0.0,21.0
2018-10-14,KansasCity,NewEngland,40,43,-200,170,3.0,4.0,58.0,59.5,-3.0,3.0,-4.0,4.0,3.0,30.0
2018-10-15,SanFrancisco,GreenBay,30,33,-490,377,9.0,9.0,46.5,46.5,-9.0,9.0,-9.0,9.0,7.0,24.5
2018-10-18,Denver,Arizona,45,10,-105,-115,2.5,1.0,40.5,42.5,2.5,-2.5,1.0,-1.0,0.5,19.5
2018-10-21,Tennessee,LAChargers,19,20,-300,240,6.5,6.5,45.5,46.0,-6.5,6.5,-6.5,6.5,3.0,23.5
2018-10-21,NewEngland,Chicago,38,31,110,-130,2.5,2.0,50.0,49.5,2.5,-2.5,2.0,-2.0,0.0,24.5
2018-10-21,Cleveland,TampaBay,23,26,-190,160,3.0,3.5,49.5,52.5,-3.0,3.0,-3.5,3.5,0.0,24.5
2018-10-21,Detroit,Miami,32,21,160,-190,2.5,3.0,47.0,47.0,2.5,-2.5,3.0,-3.0,0.0,23.0
2018-10-21,Carolina,Philadelphia,21,17,-250,200,4.5,5.0,45.0,45.0,-4.5,4.5,-5.0,5.0,0.0,21.0
2018-10-21,Buffalo,Indianapolis,5,37,-310,250,9.5,7.0,44.0,43.5,-9.5,9.5,-7.0,7.0,1.5,20.0
2018-10-21,Cincinnati,KansasCity,10,45,-300,240,5.0,6.5,58.5,56.5,-5.0,5.0,-6.5,6.5,0.0,28.0
2018-10-21,Minnesota,NYJets,37,17,160,-190,3.0,3.5,47.0,45.0,3.0,-3.0,3.5,-3.5,0.0,21.0
2018-10-21,Houston,Jacksonville,20,7,-190,160,3.5,3.5,44.0,42.5,-3.5,3.5,-3.5,3.5,3.5,20.5
2018-10-21,NewOrleans,Baltimore,24,23,-145,125,2.5,2.5,51.0,49.0,-2.5,2.5,-2.5,2.5,0.0,24.5
2018-10-21,Dallas,Washington,17,20,110,-130,1.5,2.0,42.0,40.5,1.5,-1.5,2.0,-2.0,0.5,20.0
2018-10-21,LARams,SanFrancisco,39,10,350,-450,10.0,9.0,52.0,52.0,10.0,-10.0,9.0,-9.0,2.5,24.0
2018-10-22,NYGiants,Atlanta,20,23,-240,199,3.5,4.0,54.0,52.0,-3.5,3.5,-4.0,4.0,0.5,16.0
2018-10-25,Miami,Houston,23,42,-380,290,7.0,7.5,45.5,45.0,-7.0,7.0,-7.5,7.5,3.0,22.5
2018-10-28,Philadelphia,Jacksonville,24,18,180,-220,2.0,4.0,41.0,44.5,2.0,-2.0,4.0,-4.0,0.5,21.5
2018-10-28,Cleveland,Pittsburgh,18,33,-440,340,7.5,8.0,50.5,47.5,-7.5,7.5,-8.0,8.0,3.0,23.0
2018-10-28,Denver,KansasCity,23,30,-430,330,9.5,8.0,55.5,53.0,-9.5,9.5,-8.0,8.0,4.5,27.0
2018-10-28,NYJets,Chicago,10,24,-400,300,7.0,8.0,46.0,42.0,-7.0,7.0,-8.0,8.0,4.0,20.0
2018-10-28,Washington,NYGiants,20,13,100,-120,1.0,1.0,42.0,43.5,1.0,-1.0,1.0,-1.0,0.0,21.0
2018-10-28,Seattle,Detroit,28,14,-170,145,3.0,3.0,49.0,48.0,-3.0,3.0,-3.0,3.0,4.0,24.0
2018-10-28,TampaBay,Cincinnati,34,37,-190,160,4.5,3.5,53.5,54.5,-4.5,4.5,-3.5,3.5,3.0,28.0
2018-10-28,Baltimore,Carolina,21,36,130,-150,1.0,3.0,43.5,44.0,1.0,-1.0,3.0,-3.0,4.0,22.5
2018-10-28,Indianapolis,Oakland,42,28,170,-200,1.5,3.5,51.0,51.0,1.5,-1.5,3.5,-3.5,3.0,26.5
2018-10-28,SanFrancisco,Arizona,15,18,130,-150,0.0,3.0,43.5,40.0,0.0,0.0,3.0,-3.0,1.0,17.5
2018-10-28,GreenBay,LARams,27,29,-380,290,10.0,7.5,56.0,57.0,-10.0,10.0,-7.5,7.5,5.5,29.0
2018-10-28,NewOrleans,Minnesota,30,20,120,-140,1.5,2.5,53.0,54.0,1.5,-1.5,2.5,-2.5,1.0,28.0
2018-10-29,NewEngland,Buffalo,25,6,750,-1200,13.5,14.0,44.5,44.0,13.5,-13.5,14.0,-14.0,7.0,22.5
2018-11-01,Oakland,SanFrancisco,3,34,110,-130,2.5,1.5,46.0,44.0,2.5,-2.5,1.5,-1.5,2.5,22.5
2018-11-04,Detroit,Minnesota,9,24,-240,190,5.5,5.0,48.5,47.0,-5.5,5.5,-5.0,5.0,0.0,22.5
