"Urls","headlines","archiveDate"
"http://web.archive.org/web/20200817024048/https://www.espn.com/nfl/","Jags' Gunter stepping away due to heart condition","2020-08-17"
"http://web.archive.org/web/20200818054626/https://www.espn.com/nfl/","QB Alex Smith on return to field: 'Why you play'","2020-08-18"
"http://web.archive.org/web/20200819005939/http://www.espn.com/nfl/","Cowboys cut McCoy after season-ending surgery","2020-08-19"
"http://web.archive.org/web/20200820001229/https://www.espn.com/nfl/","NFL may consider a playoff 'secure environment'","2020-08-20"
"http://web.archive.org/web/20200821023905/https://www.espn.com/nfl/","Source: Dez leaves Ravens tryout without deal","2020-08-21"
"http://web.archive.org/web/20200822032704/http://www.espn.com/nfl/","Washington's Rivera has cancer, plans to coach","2020-08-22"
"http://web.archive.org/web/20200823083859/https://www.espn.com/nfl/","Ravens sent Thomas home after heated dispute","2020-08-23"
"http://web.archive.org/web/20200824090703/https://www.espn.com/nfl/","Goodell: 'Wish we had listened earlier' to Kap","2020-08-24"
"http://web.archive.org/web/20200825104210/https://www.espn.com/nfl/","Ex-Seahawks CB apologizes for hotel guest sneak","2020-08-25"
"http://web.archive.org/web/20200826123203/https://www.espn.com/nfl/","Lions cancel practice to protest police shooting","2020-08-26"
"http://web.archive.org/web/20200827132008/https://www.espn.com/nfl/","Missing father of Bengals' Alexander found alive","2020-08-27"
"http://web.archive.org/web/20200828145750/https://www.espn.com/nfl/","Ravens cancel practice, to hold 'unifying session'","2020-08-28"
"http://web.archive.org/web/20200829000504/http://www.espn.com/nfl/","Ravens cancel practice, to hold 'unifying session'","2020-08-29"
"http://web.archive.org/web/20200830164254/https://www.espn.com/nfl/","Sources: Jags agree to trade Ngakoue to Vikings","2020-08-30"
"http://web.archive.org/web/20200831180311/https://www.espn.com/nfl/","Jaguars cut ties with Fournette after 3 seasons","2020-08-31"
"http://web.archive.org/web/20200901192747/https://www.espn.com/nfl/","","2020-09-01"
"http://web.archive.org/web/20200901192747/https://www.espn.com/nfl/","","2020-09-01"
"http://web.archive.org/web/20200901192747/https://www.espn.com/nfl/","","2020-09-01"
"http://web.archive.org/web/20200901192747/https://www.espn.com/nfl/","","2020-09-01"
"http://web.archive.org/web/20200901192747/https://www.espn.com/nfl/","","2020-09-01"
"http://web.archive.org/web/20200901192747/https://www.espn.com/nfl/","","2020-09-01"
"http://web.archive.org/web/20200902031238/https://www.espn.com/nfl/","Sources: Bengals' Mixon gets $48M extension","2020-09-02"
"http://web.archive.org/web/20200902031238/https://www.espn.com/nfl/","NFL finalizing policy for artificial crowd noise","2020-09-02"
"http://web.archive.org/web/20200902031238/https://www.espn.com/nfl/","Raiders place WR Williams on season-ending IR","2020-09-02"
"http://web.archive.org/web/20200902031238/https://www.espn.com/nfl/","Carson says Seahawks haven't talked extension","2020-09-02"
"http://web.archive.org/web/20200902031238/https://www.espn.com/nfl/","Lions, Decker reach $85M extension, agents say","2020-09-02"
"http://web.archive.org/web/20200902031238/https://www.espn.com/nfl/","Source: Fournette files $4.1M grievance vs. Jags","2020-09-02"
"http://web.archive.org/web/20200903224025/https://www.espn.com/nfl/","Jags deal Harrison to Browns as exodus continues","2020-09-03"
"http://web.archive.org/web/20200903224025/https://www.espn.com/nfl/","Cowboys release free-agent addition Clinton-Dix","2020-09-03"
"http://web.archive.org/web/20200903224025/https://www.espn.com/nfl/","Ex-Washington employees want Snyder removed","2020-09-03"
"http://web.archive.org/web/20200903224025/https://www.espn.com/nfl/","Seahawks re-sign suspended receiver Gordon","2020-09-03"
"http://web.archive.org/web/20200903224025/https://www.espn.com/nfl/","Arians: 'RoJo's our guy' despite Fournette signing","2020-09-03"
"http://web.archive.org/web/20200903224025/https://www.espn.com/nfl/","Sources: Fins fielding trade inquiries on Rosen","2020-09-03"
"http://web.archive.org/web/20200904185202/http://www.espn.com/nfl/","Former All-Pro punter Montgomery dies at 55","2020-09-04"
"http://web.archive.org/web/20200904185202/http://www.espn.com/nfl/","Captain Cam: 'Real work' with Patriots starts now","2020-09-04"
"http://web.archive.org/web/20200904185202/http://www.espn.com/nfl/","Ngakoue: 'Fresh start' with Vikes worth pay cut","2020-09-04"
"http://web.archive.org/web/20200904185202/http://www.espn.com/nfl/","Broncos cut vet LB Davis after five seasons","2020-09-04"
"http://web.archive.org/web/20200904185202/http://www.espn.com/nfl/","Washington cuts RB Peterson after 2 seasons","2020-09-04"
"http://web.archive.org/web/20200904185202/http://www.espn.com/nfl/","Raiders staying young at DB, cut safety Randall","2020-09-04"
"http://web.archive.org/web/20200905001043/https://www.espn.com/nfl/","Cowboys' Gregory conditionally reinstated by NFL","2020-09-05"
"http://web.archive.org/web/20200905001043/https://www.espn.com/nfl/","Former All-Pro punter Montgomery dies at 55","2020-09-05"
"http://web.archive.org/web/20200905001043/https://www.espn.com/nfl/","Captain Cam: 'Real work' with Patriots starts now","2020-09-05"
"http://web.archive.org/web/20200905001043/https://www.espn.com/nfl/","Ngakoue: 'Fresh start' with Vikes worth pay cut","2020-09-05"
"http://web.archive.org/web/20200905001043/https://www.espn.com/nfl/","Broncos cut vet LB Davis after five seasons","2020-09-05"
"http://web.archive.org/web/20200905001043/https://www.espn.com/nfl/","Washington cuts RB Peterson after 2 seasons","2020-09-05"
"http://web.archive.org/web/20200906015213/http://www.espn.com/nfl/","Watson moved as Swinney, others crash presser","2020-09-06"
"http://web.archive.org/web/20200906015213/http://www.espn.com/nfl/","Broncos hire Zaler as team's first female coach","2020-09-06"
"http://web.archive.org/web/20200906015213/http://www.espn.com/nfl/","Bills' White gets extension, to be highest-paid CB","2020-09-06"
"http://web.archive.org/web/20200906015213/http://www.espn.com/nfl/","Sources: Cowboys to put Collins, Lee on IR","2020-09-06"
"http://web.archive.org/web/20200906015213/http://www.espn.com/nfl/","NFL to test daily in season, except on game day","2020-09-06"
"http://web.archive.org/web/20200906015213/http://www.espn.com/nfl/","Dolphins acquire Raiders' dynamic RB Bowden","2020-09-06"
"http://web.archive.org/web/20200907030234/https://www.espn.com/nfl/","Source: Bucs sign QB Rosen to practice squad","2020-09-07"
"http://web.archive.org/web/20200907030234/https://www.espn.com/nfl/","Source: NFL nixed Saints' Clowney trade proposal","2020-09-07"
"http://web.archive.org/web/20200907030234/https://www.espn.com/nfl/","Strength in numbers: Jets to have 5 QBs on hand","2020-09-07"
"http://web.archive.org/web/20200907030234/https://www.espn.com/nfl/","Duck down: Steelers waive QB, bring back Dobbs","2020-09-07"
"http://web.archive.org/web/20200907030234/https://www.espn.com/nfl/","Carr rejoins Cowboys as part of practice squad","2020-09-07"
"http://web.archive.org/web/20200907030234/https://www.espn.com/nfl/","Fantasy football 'Do Draft' list","2020-09-07"
"http://web.archive.org/web/20200908035150/https://www.espn.com/nfl/","Raiders QB Mariota on IR with undisclosed injury","2020-09-08"
"http://web.archive.org/web/20200908035150/https://www.espn.com/nfl/","Jets GM says team angered by low expectations","2020-09-08"
"http://web.archive.org/web/20200908035150/https://www.espn.com/nfl/","Source: Ex-Chiefs P Colquitt joining dad's Steelers","2020-09-08"
"http://web.archive.org/web/20200908035150/https://www.espn.com/nfl/","Patriots place RB Harris on IR with hand injury","2020-09-08"
"http://web.archive.org/web/20200908035150/https://www.espn.com/nfl/","Lions' Patricia cagey on Peterson's Week 1 debut","2020-09-08"
"http://web.archive.org/web/20200908035150/https://www.espn.com/nfl/","ESPN+ fantasy football cheat sheet","2020-09-08"
"http://web.archive.org/web/20200909050336/https://www.espn.com/nfl/","Source: Hopkins, Cards agree to $54.5M deal","2020-09-09"
"http://web.archive.org/web/20200909050336/https://www.espn.com/nfl/","Source: Browns give Hunt 2-year, $13M extension","2020-09-09"
"http://web.archive.org/web/20200909050336/https://www.espn.com/nfl/","Bucs' Fournette: For 1st time, I really have a QB","2020-09-09"
"http://web.archive.org/web/20200909050336/https://www.espn.com/nfl/","Sources: Cowboys give Gregory 1-year extension","2020-09-09"
"http://web.archive.org/web/20200909050336/https://www.espn.com/nfl/","Washington's Rivera starts chemo, not at practice","2020-09-09"
"http://web.archive.org/web/20200909050336/https://www.espn.com/nfl/","One NFL player positive in latest COVID tests","2020-09-09"
"http://web.archive.org/web/20200910072207/https://www.espn.com/nfl/","","2020-09-10"
"http://web.archive.org/web/20200910072207/https://www.espn.com/nfl/","","2020-09-10"
"http://web.archive.org/web/20200910072207/https://www.espn.com/nfl/","","2020-09-10"
"http://web.archive.org/web/20200910072207/https://www.espn.com/nfl/","","2020-09-10"
"http://web.archive.org/web/20200910072207/https://www.espn.com/nfl/","","2020-09-10"
"http://web.archive.org/web/20200910072207/https://www.espn.com/nfl/","","2020-09-10"
"http://web.archive.org/web/20200911082825/https://www.espn.com/nfl/","Chiefs stand, Texans in locker room for anthem","2020-09-11"
"http://web.archive.org/web/20200911082825/https://www.espn.com/nfl/","Dolphins, fed up with 'fluff,' to skip anthems","2020-09-11"
"http://web.archive.org/web/20200911082825/https://www.espn.com/nfl/","Giants' Judge rips team's effort, restarts practice","2020-09-11"
"http://web.archive.org/web/20200911082825/https://www.espn.com/nfl/","Brady still learning role ahead of Bucs' opener","2020-09-11"
"http://web.archive.org/web/20200911082825/https://www.espn.com/nfl/","Ex-Jets WR Bellamy charged in $24M scheme","2020-09-11"
"http://web.archive.org/web/20200911082825/https://www.espn.com/nfl/","Judge rules RG III doesn't owe ex-agent money","2020-09-11"
"http://web.archive.org/web/20200913090144/https://www.espn.com/nfl/","","2020-09-13"
"http://web.archive.org/web/20200913090144/https://www.espn.com/nfl/","","2020-09-13"
"http://web.archive.org/web/20200913090144/https://www.espn.com/nfl/","","2020-09-13"
"http://web.archive.org/web/20200913090144/https://www.espn.com/nfl/","George Floyd's family to attend Vikings' opener","2020-09-13"
"http://web.archive.org/web/20200913090144/https://www.espn.com/nfl/","","2020-09-13"
"http://web.archive.org/web/20200913090144/https://www.espn.com/nfl/","","2020-09-13"
"http://web.archive.org/web/20200914121033/https://www.espn.com/nfl/","Brady laments 'terrible' turnovers in 2-pick debut","2020-09-14"
"http://web.archive.org/web/20200914121033/https://www.espn.com/nfl/","QB Burrow gives himself a 'D' in Bengals debut","2020-09-14"
"http://web.archive.org/web/20200914121033/https://www.espn.com/nfl/","Jets' Gase upset he put hurt Bell back in game","2020-09-14"
"http://web.archive.org/web/20200914121033/https://www.espn.com/nfl/","J. Adams takes shot at ex-DC; not 'bored' in win","2020-09-14"
"http://web.archive.org/web/20200914121033/https://www.espn.com/nfl/","Cowboys' Vander Esch, Jarwin exit with injuries","2020-09-14"
"http://web.archive.org/web/20200914121033/https://www.espn.com/nfl/","Haskins' talk helps Washington rally for Rivera","2020-09-14"
"http://web.archive.org/web/20200915073550/http://www.espn.com/nfl/","","2020-09-15"
"http://web.archive.org/web/20200915073550/http://www.espn.com/nfl/","","2020-09-15"
"http://web.archive.org/web/20200915073550/http://www.espn.com/nfl/","","2020-09-15"
"http://web.archive.org/web/20200915073550/http://www.espn.com/nfl/","","2020-09-15"
"http://web.archive.org/web/20200915073550/http://www.espn.com/nfl/","","2020-09-15"
"http://web.archive.org/web/20200915073550/http://www.espn.com/nfl/","","2020-09-15"
"http://web.archive.org/web/20200916182514/https://www.espn.com/nfl/","","2020-09-16"
"http://web.archive.org/web/20200916182514/https://www.espn.com/nfl/","","2020-09-16"
"http://web.archive.org/web/20200916182514/https://www.espn.com/nfl/","","2020-09-16"
"http://web.archive.org/web/20200916182514/https://www.espn.com/nfl/","","2020-09-16"
"http://web.archive.org/web/20200916182514/https://www.espn.com/nfl/","","2020-09-16"
"http://web.archive.org/web/20200916182514/https://www.espn.com/nfl/","","2020-09-16"
"http://web.archive.org/web/20200917005328/https://www.espn.com/nfl/","Gut check: Zeke eating up new 'Feed Me' tattoo","2020-09-17"
"http://web.archive.org/web/20200917005328/https://www.espn.com/nfl/","Carroll upbeat for Sunday's game despite smoke","2020-09-17"
"http://web.archive.org/web/20200917005328/https://www.espn.com/nfl/","Robinson expects to be a Bear for rest of season","2020-09-17"
"http://web.archive.org/web/20200917005328/https://www.espn.com/nfl/","Villanueva's helmet change surprises teammates","2020-09-17"
"http://web.archive.org/web/20200917005328/https://www.espn.com/nfl/","Bengals' Brown to miss first regular-season game","2020-09-17"
"http://web.archive.org/web/20200917005328/https://www.espn.com/nfl/","Jets CEO expresses confidence in Gase, Darnold","2020-09-17"
"http://web.archive.org/web/20200918021235/https://www.espn.com/nfl/","Barkley to use Barber's criticism as 'challenge'","2020-09-18"
"http://web.archive.org/web/20200918021235/https://www.espn.com/nfl/","Brady focused on winning, not Arians' critique","2020-09-18"
"http://web.archive.org/web/20200918021235/https://www.espn.com/nfl/","49ers' Williams reflects on bone-jarring block","2020-09-18"
"http://web.archive.org/web/20200918021235/https://www.espn.com/nfl/","Rose's mother to Pouncey: Why not reach out?","2020-09-18"
"http://web.archive.org/web/20200918021235/https://www.espn.com/nfl/","Chiefs concerned by Edwards-Helaire at goal line","2020-09-18"
"http://web.archive.org/web/20200918021235/https://www.espn.com/nfl/","McVay: Expect deal for WR Woods 'very shortly'","2020-09-18"
"http://web.archive.org/web/20200919044410/https://www.espn.com/nfl/","49ers TE Kittle ruled out with sprained knee","2020-09-19"
"http://web.archive.org/web/20200919044410/https://www.espn.com/nfl/","Lions' Stafford recounts seeing racism firsthand","2020-09-19"
"http://web.archive.org/web/20200919044410/https://www.espn.com/nfl/","Bengals' Uzomah tears Achilles, out for season","2020-09-19"
"http://web.archive.org/web/20200919044410/https://www.espn.com/nfl/","Pack's Jones to still do Lambeau Leap sans fans","2020-09-19"
"http://web.archive.org/web/20200919044410/https://www.espn.com/nfl/","Panthers' Short, Gross-Matos ruled out vs. Bucs","2020-09-19"
"http://web.archive.org/web/20200919044410/https://www.espn.com/nfl/","Lions' Trufant, Golladay, Dahl out vs. Packers","2020-09-19"
"http://web.archive.org/web/20200920112519/https://www.espn.com/NFL","","2020-09-20"
"http://web.archive.org/web/20200920112519/https://www.espn.com/NFL","","2020-09-20"
"http://web.archive.org/web/20200920112519/https://www.espn.com/NFL","","2020-09-20"
"http://web.archive.org/web/20200920112519/https://www.espn.com/NFL","","2020-09-20"
"http://web.archive.org/web/20200920112519/https://www.espn.com/NFL","","2020-09-20"
"http://web.archive.org/web/20200920112519/https://www.espn.com/NFL","","2020-09-20"
"http://web.archive.org/web/20200922001412/https://www.espn.com/nfl/","Jimmy G has chance to play; Coleman sidelined","2020-09-22"
"http://web.archive.org/web/20200922001412/https://www.espn.com/nfl/","Unbeaten Seahawks lose Irvin, Blair for season","2020-09-22"
"http://web.archive.org/web/20200922001412/https://www.espn.com/nfl/","Lynn: Despite 'complications,' QB Taylor doing OK","2020-09-22"
"http://web.archive.org/web/20200922001412/https://www.espn.com/nfl/","Charges against Kraft likely to be dropped","2020-09-22"
"http://web.archive.org/web/20200922001412/https://www.espn.com/nfl/","MRI confirms Giants RB Barkley has torn ACL","2020-09-22"
"http://web.archive.org/web/20200922001412/https://www.espn.com/nfl/","McCaffrey hopes to return faster than 4-6 weeks","2020-09-22"
"http://web.archive.org/web/20200923101016/http://www.espn.com/nfl/","","2020-09-23"
"http://web.archive.org/web/20200923101016/http://www.espn.com/nfl/","","2020-09-23"
"http://web.archive.org/web/20200923101016/http://www.espn.com/nfl/","","2020-09-23"
"http://web.archive.org/web/20200923101016/http://www.espn.com/nfl/","","2020-09-23"
"http://web.archive.org/web/20200923101016/http://www.espn.com/nfl/","","2020-09-23"
"http://web.archive.org/web/20200923101016/http://www.espn.com/nfl/","","2020-09-23"
"http://web.archive.org/web/20200924144914/http://www.espn.com/nfl/","","2020-09-24"
"http://web.archive.org/web/20200924144914/http://www.espn.com/nfl/","","2020-09-24"
"http://web.archive.org/web/20200924144914/http://www.espn.com/nfl/","","2020-09-24"
"http://web.archive.org/web/20200924144914/http://www.espn.com/nfl/","Week 3 shadow report: Key WR/CB matchups","2020-09-24"
"http://web.archive.org/web/20200924144914/http://www.espn.com/nfl/","","2020-09-24"
"http://web.archive.org/web/20200924144914/http://www.espn.com/nfl/","","2020-09-24"
"http://web.archive.org/web/20200925093429/http://www.espn.com/nfl/","","2020-09-25"
"http://web.archive.org/web/20200925093429/http://www.espn.com/nfl/","","2020-09-25"
"http://web.archive.org/web/20200925093429/http://www.espn.com/nfl/","","2020-09-25"
"http://web.archive.org/web/20200925093429/http://www.espn.com/nfl/","Week 3 shadow report: Key WR/CB matchups","2020-09-25"
"http://web.archive.org/web/20200925093429/http://www.espn.com/nfl/","","2020-09-25"
"http://web.archive.org/web/20200925093429/http://www.espn.com/nfl/","","2020-09-25"
"http://web.archive.org/web/20200926234022/https://www.espn.com/nfl/","","2020-09-26"
"http://web.archive.org/web/20200926234022/https://www.espn.com/nfl/","","2020-09-26"
"http://web.archive.org/web/20200926234022/https://www.espn.com/nfl/","","2020-09-26"
"http://web.archive.org/web/20200926234022/https://www.espn.com/nfl/","","2020-09-26"
"http://web.archive.org/web/20200926234022/https://www.espn.com/nfl/","","2020-09-26"
"http://web.archive.org/web/20200926234022/https://www.espn.com/nfl/","","2020-09-26"
"http://web.archive.org/web/20200927075527/https://www.espn.com/nfl/","Source: Saints WR Thomas eyes Week 4 return","2020-09-27"
"http://web.archive.org/web/20200927075527/https://www.espn.com/nfl/","Source: Raiders expect Waller, Jacobs vs. Patriots","2020-09-27"
"http://web.archive.org/web/20200927075527/https://www.espn.com/nfl/","Chargers place DE Ingram, DT Jones on IR","2020-09-27"
"http://web.archive.org/web/20200927075527/https://www.espn.com/nfl/","49ers place Coleman on IL due to sprained knee","2020-09-27"
"http://web.archive.org/web/20200927075527/https://www.espn.com/nfl/","Seahawks activate LB Shaquem Griffin","2020-09-27"
"http://web.archive.org/web/20200927075527/https://www.espn.com/nfl/","Week 3's top fantasy football questions","2020-09-27"
"http://web.archive.org/web/20200928000256/https://www.espn.com/nfl/","","2020-09-28"
"http://web.archive.org/web/20200928000256/https://www.espn.com/nfl/","","2020-09-28"
"http://web.archive.org/web/20200928000256/https://www.espn.com/nfl/","","2020-09-28"
"http://web.archive.org/web/20200928000256/https://www.espn.com/nfl/","","2020-09-28"
"http://web.archive.org/web/20200928000256/https://www.espn.com/nfl/","","2020-09-28"
"http://web.archive.org/web/20200928000256/https://www.espn.com/nfl/","","2020-09-28"
"http://web.archive.org/web/20200929005412/https://www.espn.com/nfl/","Carroll 'pissed' over tackle that injured Carson","2020-09-29"
"http://web.archive.org/web/20200929005412/https://www.espn.com/nfl/","Jets' Gase: Struggling Darnold won't be benched","2020-09-29"
"http://web.archive.org/web/20200929005412/https://www.espn.com/nfl/","Bears: Foles new starter; Cohen has torn ACL","2020-09-29"
"http://web.archive.org/web/20200929005412/https://www.espn.com/nfl/","Colts WR Pittman out indefinitely after surgery","2020-09-29"
"http://web.archive.org/web/20200929005412/https://www.espn.com/nfl/","49ers to put TE Reed, LB Nzeocha on injured list","2020-09-29"
"http://web.archive.org/web/20200929005412/https://www.espn.com/nfl/","Broncos lose Casey (torn biceps) for season","2020-09-29"
"http://web.archive.org/web/20200930001619/https://www.espn.com/nfl/","QB Mahomes, fiancée reveal baby on the way","2020-09-30"
"http://web.archive.org/web/20200930001619/https://www.espn.com/nfl/","Lions likely to roll with vet Peterson as lead RB","2020-09-30"
"http://web.archive.org/web/20200930001619/https://www.espn.com/nfl/","Broncos give Rypien start at QB for Jets matchup","2020-09-30"
"http://web.archive.org/web/20200930001619/https://www.espn.com/nfl/","Source: Texans don't plan to sign safety Thomas","2020-09-30"
"http://web.archive.org/web/20200930001619/https://www.espn.com/nfl/","Injury-riddled Chargers put CB Harris on IR","2020-09-30"
"http://web.archive.org/web/20200930001619/https://www.espn.com/nfl/","Ex-Seahawks postseason hero Kearse retires","2020-09-30"
"http://web.archive.org/web/20201001001558/https://www.espn.com/nfl/","QB Carr: Maskless Raiders 'slipped up' at event","2020-10-01"
"http://web.archive.org/web/20201001001558/https://www.espn.com/nfl/","NFL threatens bans, lost draft picks for no masks","2020-10-01"
"http://web.archive.org/web/20201001001558/https://www.espn.com/nfl/","Saints' Thomas (ankle) practices on limited basis","2020-10-01"
"http://web.archive.org/web/20201001001558/https://www.espn.com/nfl/","NFLPA prez Tretter calls for switch to grass fields","2020-10-01"
"http://web.archive.org/web/20201001001558/https://www.espn.com/nfl/","49ers' Kittle practices; Samuel cleared to return","2020-10-01"
"http://web.archive.org/web/20201001001558/https://www.espn.com/nfl/","Seahawks sign ex-Packers, Browns DB Randall","2020-10-01"
"http://web.archive.org/web/20201002030251/https://www.espn.com/nfl/","NFL has new protocols for teams exposed to virus","2020-10-02"
"http://web.archive.org/web/20201002030251/https://www.espn.com/nfl/","Pats' Newton: Mahomes 'changing the game'","2020-10-02"
"http://web.archive.org/web/20201002030251/https://www.espn.com/nfl/","Source: Packers' Lazard has core muscle surgery","2020-10-02"
"http://web.archive.org/web/20201002030251/https://www.espn.com/nfl/","Flacco to be active for 1st time for Jets Thursday","2020-10-02"
"http://web.archive.org/web/20201002030251/https://www.espn.com/nfl/","Kittle looking forward to 49ers return Sunday","2020-10-02"
"http://web.archive.org/web/20201002030251/https://www.espn.com/nfl/","Top weak spots for every starting QB","2020-10-02"
"http://web.archive.org/web/20201003033333/https://www.espn.com/nfl/","Eagles without WRs Jackson, Jeffery vs. 49ers","2020-10-03"
"http://web.archive.org/web/20201003033333/https://www.espn.com/nfl/","49ers' Kittle, Samuel available for Eagles game","2020-10-03"
"http://web.archive.org/web/20201003033333/https://www.espn.com/nfl/","Falcons WR Jones feels 'good' despite hamstring","2020-10-03"
"http://web.archive.org/web/20201003033333/https://www.espn.com/nfl/","Fangio: Broncos QB Lock '50-50' to face Patriots","2020-10-03"
"http://web.archive.org/web/20201003033333/https://www.espn.com/nfl/","Harbaugh: No word from NFL on maskless tirade","2020-10-03"
"http://web.archive.org/web/20201003033333/https://www.espn.com/nfl/","Cards' Hopkins game-time decision vs. Panthers","2020-10-03"
"http://web.archive.org/web/20201004010641/https://www.espn.com/nfl/","Source: 3 more from Titans positive for virus","2020-10-04"
"http://web.archive.org/web/20201004010641/https://www.espn.com/nfl/","Sources: Cowboys RT Collins (hip) done for year","2020-10-04"
"http://web.archive.org/web/20201004010641/https://www.espn.com/nfl/","Steelers OL Jones arrested on assault charges","2020-10-04"
"http://web.archive.org/web/20201004010641/https://www.espn.com/nfl/","49ers WR Samuel activated; Ford, Reed put on IR","2020-10-04"
"http://web.archive.org/web/20201004010641/https://www.espn.com/nfl/","Falcons' Jones, Ridley questionable but improving","2020-10-04"
"http://web.archive.org/web/20201004010641/https://www.espn.com/nfl/","CB Norman activated off injured reserve by Bills","2020-10-04"
"http://web.archive.org/web/20201005014925/https://www.espn.com/nfl/","","2020-10-05"
"http://web.archive.org/web/20201005014925/https://www.espn.com/nfl/","","2020-10-05"
"http://web.archive.org/web/20201005014925/https://www.espn.com/nfl/","","2020-10-05"
"http://web.archive.org/web/20201005014925/https://www.espn.com/nfl/","","2020-10-05"
"http://web.archive.org/web/20201005014925/https://www.espn.com/nfl/","","2020-10-05"
"http://web.archive.org/web/20201005014925/https://www.espn.com/nfl/","","2020-10-05"
"http://web.archive.org/web/20201006003317/https://www.espn.com/nfl/","Conference call details new NFL virus protocols","2020-10-06"
"http://web.archive.org/web/20201006003317/https://www.espn.com/nfl/","Source: 10 Raiders fined after no-mask event","2020-10-06"
"http://web.archive.org/web/20201006003317/https://www.espn.com/nfl/","Chiefs sack leader Jones inactive against Patriots","2020-10-06"
"http://web.archive.org/web/20201006003317/https://www.espn.com/nfl/","Niners adding 2 more players to lengthy IR list","2020-10-06"
"http://web.archive.org/web/20201006003317/https://www.espn.com/nfl/","Bears sign veteran RB Miller to practice squad","2020-10-06"
"http://web.archive.org/web/20201006003317/https://www.espn.com/nfl/","Browns' Chubb (MCL) to miss 'several weeks'","2020-10-06"
"http://web.archive.org/web/20201007061751/http://www.espn.com/nfl/","","2020-10-07"
"http://web.archive.org/web/20201007061751/http://www.espn.com/nfl/","","2020-10-07"
"http://web.archive.org/web/20201007061751/http://www.espn.com/nfl/","","2020-10-07"
"http://web.archive.org/web/20201007061751/http://www.espn.com/nfl/","","2020-10-07"
"http://web.archive.org/web/20201007061751/http://www.espn.com/nfl/","","2020-10-07"
"http://web.archive.org/web/20201007061751/http://www.espn.com/nfl/","","2020-10-07"
"http://web.archive.org/web/20201008040121/http://www.espn.com/nfl/","","2020-10-08"
"http://web.archive.org/web/20201008040121/http://www.espn.com/nfl/","","2020-10-08"
"http://web.archive.org/web/20201008040121/http://www.espn.com/nfl/","","2020-10-08"
"http://web.archive.org/web/20201008040121/http://www.espn.com/nfl/","Where each team stands on allowing fans into stadiums","2020-10-08"
"http://web.archive.org/web/20201008040121/http://www.espn.com/nfl/","","2020-10-08"
"http://web.archive.org/web/20201008040121/http://www.espn.com/nfl/","","2020-10-08"
"http://web.archive.org/web/20201009143839/https://www.espn.com/nfl/","Sources: Titans, Pats have no new positive tests","2020-10-09"
"http://web.archive.org/web/20201009143839/https://www.espn.com/nfl/","Bucs fear DT Vea has broken ankle, source says","2020-10-09"
"http://web.archive.org/web/20201009143839/https://www.espn.com/nfl/","Eagles LB apologizes for racial slurs in old tweets","2020-10-09"
"http://web.archive.org/web/20201009143839/https://www.espn.com/nfl/","Brady: Should have gone for 1st down, not yards","2020-10-09"
"http://web.archive.org/web/20201009143839/https://www.espn.com/nfl/","Source: Season may be over for Cowboys' Smith","2020-10-09"
"http://web.archive.org/web/20201009143839/https://www.espn.com/nfl/","Most shocking stats for all NFC teams","2020-10-09"
"http://web.archive.org/web/20201010154140/https://www.espn.com/nfl/","Source: No new positive tests for Titans, Pats","2020-10-10"
"http://web.archive.org/web/20201010154140/https://www.espn.com/nfl/","Jets announce negative test results after scare","2020-10-10"
"http://web.archive.org/web/20201010154140/https://www.espn.com/nfl/","NFL memo: Penalty to talk to ref without mask","2020-10-10"
"http://web.archive.org/web/20201010154140/https://www.espn.com/nfl/","Garoppolo to make Niners return vs. Dolphins","2020-10-10"
"http://web.archive.org/web/20201010154140/https://www.espn.com/nfl/","Rivera: I haven't given up on benched Haskins","2020-10-10"
"http://web.archive.org/web/20201010154140/https://www.espn.com/nfl/","Seahawks' broadcaster suspended after tweet","2020-10-10"
"http://web.archive.org/web/20201011164254/https://www.espn.com/nfl/","GMs doubt Darnold trade would yield 1st-rounder","2020-10-11"
"http://web.archive.org/web/20201011164254/https://www.espn.com/nfl/","Titans staff member tests positive, facility closed","2020-10-11"
"http://web.archive.org/web/20201011164254/https://www.espn.com/nfl/","Falcons' Jones out with lingering hamstring injury","2020-10-11"
"http://web.archive.org/web/20201011164254/https://www.espn.com/nfl/","Benched QB Haskins ill, not at Washington game","2020-10-11"
"http://web.archive.org/web/20201011164254/https://www.espn.com/nfl/","Sources: Texans hire Hughes to assist GM search","2020-10-11"
"http://web.archive.org/web/20201011164254/https://www.espn.com/nfl/","Saints WR Thomas (ankle) listed as questionable","2020-10-11"
"http://web.archive.org/web/20201012030923/http://www.espn.com/nfl/","Wilson's late TD lifts Seahawks to first 5-0 record","2020-10-12"
"http://web.archive.org/web/20201012030923/http://www.espn.com/nfl/","Falcons fire Quinn, GM Dimitroff after 0-5 start","2020-10-12"
"http://web.archive.org/web/20201012030923/http://www.espn.com/nfl/","Sources: WR Thomas out of MNF after altercation","2020-10-12"
"http://web.archive.org/web/20201012030923/http://www.espn.com/nfl/","Browns 4-1 for first time since Belichick was coach","2020-10-12"
"http://web.archive.org/web/20201012030923/http://www.espn.com/nfl/","49ers bench struggling Garoppolo for Beathard","2020-10-12"
"http://web.archive.org/web/20201012030923/http://www.espn.com/nfl/","Chiefs OG Osemele tears tendons in both knees","2020-10-12"
"http://web.archive.org/web/20201013181425/https://www.espn.com/nfl/","Source: No Titans positives, game vs. Bills a go","2020-10-13"
