"Date","Visitor","Home","Away_final_score","Home_final_score","Moneyline_away","Moneyline_home","Opening_spread","Closing_spread","Opening_total","Closing_total","Away_spread_Open","Home_spread_Open","Away_spread_Close","Home_spread_Close","2H_spread","2H_total"
2014-10-05,"Cincinnati","SanDiego",31,17,-140,-314,0,2.5,7,7,"+ 0","- 0","+ 2.5","- 2.5",3.5,5.5
2014-10-05,"Seattle","NewEngland",43,27,-330,120,7,7,46,46,"- 7","+ 7","- 7","+ 7",3.5,23.5
2014-10-06,"Indianapolis","Washington",17,33,-135,270,2.5,2.5,45.5,45.5,"- 2.5","+ 2.5","- 2.5","+ 2.5",23,24
2014-10-09,"Denver","Houston",28,31,-445,115,7,10,45,45.5,"- 7","+ 7","- 10","+ 10",0.5,3
2014-10-12,"Pittsburgh","NYJets",17,10,110,355,46.5,46.5,46.5,47,"- 46.5","+ 46.5","- 46.5","+ 46.5",0.5,23
2014-10-12,"Jacksonville","Cleveland",31,14,180,-130,0,2,43,42.5,"+ 0","- 0","+ 2","- 2",20.5,21
2014-10-12,"Chicago","Tennessee",16,27,160,-210,4,4,54,55.5,"+ 4","- 4","+ 4","- 4",1,27.5
2014-10-12,"GreenBay","Atlanta",13,27,-125,-185,3,1.5,3.5,3.5,"+ 3","- 3","+ 1.5","- 1.5",3,21.5
2014-10-12,"Detroit","Miami",24,17,100,105,1,43,48.5,46.5,"- 1","+ 1","- 43","+ 43",0.5,20
2014-10-12,"Carolina","Minnesota",3,37,250,-120,43,1,43.5,44,"+ 43","- 43","+ 1","- 1",1.5,21.5
2014-10-12,"NewEngland","Cincinnati",37,37,-105,-310,3,7,7,44,"+ 3","- 3","+ 7","- 7",3,21.5
2014-10-12,"Baltimore","Buffalo",22,48,-180,-115,3,0,45,3.5,"- 3","+ 3","- 0","+ 0",2,20
2014-10-12,"SanDiego","TampaBay",17,31,-370,155,7,7,42.5,44,"- 7","+ 7","- 7","+ 7",0.5,4.5
2014-10-12,"Dallas","Oakland",28,30,355,300,42.5,44,47.5,47,"+ 42.5","- 42.5","+ 44","- 44",22.5,24
2014-10-12,"Washington","Seattle",23,20,200,-445,8,10,45,47,"+ 8","- 8","+ 10","- 10",7,24
2014-10-12,"NYGiants","Arizona",30,0,105,-235,2.5,5.5,51,50.5,"+ 2.5","- 2.5","+ 5.5","- 5.5",2,3
2014-10-12,"SanFrancisco","Philadelphia",27,31,-200,-125,3,1.5,3.5,3,"- 3","+ 3","- 1.5","+ 1.5",6.5,24.5
2014-10-13,"NYJets","St.Louis",17,25,387,170,43.5,44.5,47,45,"+ 43.5","- 43.5","+ 44.5","- 44.5",23.5,23.5
2014-10-16,"Cincinnati","NewEngland",27,0,155,-506,8.5,9.5,49,50.5,"+ 8.5","- 8.5","+ 9.5","- 9.5",4,23.5
2014-10-19,"Tennessee","Indianapolis",27,17,215,-175,3,3,46,46,"+ 3","- 3","+ 3","- 3",0,22.5
2014-10-19,"Miami","Washington",19,27,155,-255,4,6,48.5,47.5,"+ 4","- 4","+ 6","- 6",4,23.5
2014-10-19,"Cleveland","Chicago",14,6,-210,-175,3,3,4,4,"- 3","+ 3","- 3","+ 3",3,4
2014-10-19,"Seattle","Jacksonville",24,26,-310,180,6.5,6.5,45,44.5,"- 6.5","+ 6.5","- 6.5","+ 6.5",7,22.5
2014-10-19,"Carolina","St.Louis",28,17,235,250,45,44,48.5,48.5,"- 45","+ 45","- 44","+ 44",22,23
2014-10-19,"Atlanta","GreenBay",38,7,235,-285,7,6.5,49.5,49.5,"+ 7","- 7","+ 6.5","- 6.5",1,22.5
2014-10-19,"Minnesota","Baltimore",29,16,230,-285,7,6.5,44.5,43.5,"+ 7","- 7","+ 6.5","- 6.5",3,22.5
2014-10-19,"NewOrleans","Buffalo",17,23,100,-280,4.5,6.5,50,46,"+ 4.5","- 4.5","+ 6.5","- 6.5",4,23
2014-10-19,"KansasCity","Detroit",24,23,140,-120,2.5,1,46.5,46,"+ 2.5","- 2.5","+ 1","- 1",0,0.5
2014-10-19,"NYGiants","SanDiego",20,21,190,-160,5.5,3,48.5,47,"+ 5.5","- 5.5","+ 3","- 3",23,24
2014-10-19,"Arizona","Dallas",31,24,-190,-225,4,3.5,4.5,5,"+ 4","- 4","+ 3.5","- 3.5",1.5,3
2014-10-19,"SanFrancisco","Oakland",13,17,250,165,44,46.5,49.5,48,"+ 44","- 44","+ 46.5","- 46.5",23.5,25
2014-10-19,"Houston","Denver",42,23,135,-310,6,7,44,44,"+ 6","- 6","+ 7","- 7",1.5,3
2014-10-20,"SanDiego","Pittsburgh",30,21,330,-160,4,3,51,50.5,"+ 4","- 4","+ 3","- 3",23.5,26.5
2014-10-23,"Detroit","Denver",35,22,-180,-410,3.5,3,7.5,9,"+ 3.5","- 3.5","+ 3","- 3",3.5,4
2014-10-26,"Minnesota","Atlanta",21,19,-101,155,41.5,43,47,45,"- 41.5","+ 41.5","- 43","+ 43",20,22.5
2014-10-26,"Chicago","TampaBay",13,23,205,-119,2.5,1,49.5,52,"+ 2.5","- 2.5","+ 1","- 1",0,23.5
2014-10-26,"St.Louis","NewEngland",51,7,290,-245,7,5.5,43,44,"+ 7","- 7","+ 5.5","- 5.5",0,21.5
2014-10-26,"Seattle","KansasCity",34,13,-270,-350,3.5,6,6,7.5,"+ 3.5","- 3.5","+ 6","- 6",4,5.5
2014-10-26,"Buffalo","Carolina",9,43,136,225,41,40,44.5,44.5,"- 41","+ 41","- 40","+ 40",20.5,22.5
2014-10-26,"Miami","NYJets",23,27,-320,-161,2.5,3,4,7,"- 2.5","+ 2.5","- 3","+ 3",3,3
2014-10-26,"Houston","Jacksonville",13,30,-181,265,1,3,43.5,42,"- 1","+ 1","- 3","+ 3",0.5,20.5
2014-10-26,"Baltimore","Tennessee",16,24,-151,156,43.5,3,46,43,"- 43.5","+ 43.5","- 3","+ 3",3,21
2014-10-26,"Philadelphia","Cincinnati",27,20,-121,131,3,1,48,44.5,"- 3","+ 3","- 1","+ 1",1,21.5
2014-10-26,"Indianapolis","Arizona",24,34,-250,101,2.5,4.5,2.5,48,"- 2.5","+ 2.5","- 4.5","+ 4.5",7.5,24.5
2014-10-26,"Oakland","Pittsburgh",51,13,245,210,43,44,48.5,48,"+ 43","- 43","+ 44","- 44",22,27.5
2014-10-26,"GreenBay","Cleveland",23,23,106,-295,7,6.5,52.5,55,"+ 7","- 7","+ 6.5","- 6.5",3,30
2014-10-26,"Washington","NewOrleans",44,20,355,-125,0,2,51,48.5,"+ 0","- 0","+ 2","- 2",0.5,24
2014-10-27,"NewOrleans","Dallas",17,28,-180,-450,1.5,3,7.5,9,"+ 1.5","- 1.5","+ 3","- 3",0,6.5
2014-10-30,"SanDiego","Carolina",10,0,120,155,44,45,49,49,"- 44","+ 44","- 45","+ 45",21.5,24
2014-11-02,"Jacksonville","Miami",37,23,380,-140,1.5,3,43,44,"+ 1.5","- 1.5","+ 3","- 3",0,21
2014-11-02,"TampaBay","Cincinnati",33,17,265,-475,13,10,44.5,44,"+ 13","- 13","+ 10","- 10",4,21.5
2014-11-02,"Washington","Cleveland",22,26,-115,-325,6,1,44,7,"+ 6","- 6","+ 1","- 1",0,4
2014-11-02,"Philadelphia","Minnesota",29,31,-135,-105,1,2.5,3,44,"- 1","+ 1","- 2.5","+ 2.5",0,21.5
2014-11-02,"NYJets","Houston",21,10,345,115,41.5,41.5,50,48.5,"+ 41.5","- 41.5","+ 41.5","- 41.5",21,24
2014-11-02,"Arizona","KansasCity",24,28,105,-425,9.5,9,45,45,"+ 9.5","- 9.5","+ 9","- 9",3,21.5
2014-11-02,"St.Louis","Dallas",17,13,430,-125,4,1,44,44,"+ 4","- 4","+ 1","- 1",0,21.5
2014-11-02,"Denver","SanFrancisco",10,21,-165,-550,3.5,3,9.5,10,"+ 3.5","- 3.5","+ 3","- 3",6.5,7
2014-11-02,"Oakland","NewEngland",43,24,602,140,41.5,44,54,53,"+ 41.5","- 41.5","+ 44","- 44",20.5,27.5
2014-11-02,"Baltimore","Seattle",30,23,110,-904,15,13,44,47.5,"+ 15","- 15","+ 13","- 13",1,6.5
2014-11-02,"Indianapolis","Pittsburgh",43,40,-165,-130,0,2,3,3,"- 0","+ 0","- 2","+ 2",0.5,24
2014-11-03,"Cleveland","NYGiants",24,24,215,140,44,46.5,49.5,51,"+ 44","- 44","+ 46.5","- 46.5",23.5,26.5
2014-11-06,"Dallas","Cincinnati",3,31,-345,-260,6,6,7.5,7.5,"- 6","+ 6","- 6","+ 6",3.5,6
2014-11-09,"Miami","Jacksonville",17,16,130,285,42.5,43,45.5,45,"- 42.5","+ 42.5","- 43","+ 43",0.5,21.5
2014-11-09,"KansasCity","Detroit",20,17,114,-150,1,3,3,42,"+ 1","- 1","+ 3","- 3",0.5,21.5
2014-11-09,"SanFrancisco","Buffalo",13,27,195,-134,43,2.5,49,49,"+ 43","- 43","+ 2.5","- 2.5",21,24.5
2014-11-09,"Tennessee","NewOrleans",24,7,430,-235,3.5,6,44,44.5,"+ 3.5","- 3.5","+ 6","- 6",6,22
2014-11-09,"Pittsburgh","Baltimore",21,13,-215,-550,5.5,4,10.5,10,"+ 5.5","- 5.5","+ 4","- 4",6.5,7.5
2014-11-09,"Atlanta","NYJets",20,27,-175,180,44.5,3,45.5,47,"- 44.5","+ 44.5","- 3","+ 3",0.5,24
2014-11-09,"Denver","TampaBay",17,41,-725,150,1,13,10.5,47,"- 1","+ 1","- 13","+ 13",7,24
2014-11-09,"St.Louis","Oakland",17,14,265,525,43,43.5,49,50.5,"- 43","+ 43","- 43.5","+ 43.5",23,24.5
2014-11-09,"NYGiants","Arizona",31,17,345,-325,7,7,45,44.5,"+ 7","- 7","+ 7","- 7",7,23.5
2014-11-09,"Chicago","Seattle",38,14,311,-425,9,9,52,53,"+ 9","- 9","+ 9","- 9",6.5,24
2014-11-09,"Carolina","GreenBay",55,21,265,-381,7,9,48,48.5,"+ 7","- 7","+ 9","- 9",1.5,23.5
2014-11-10,"Buffalo","Philadelphia",45,9,175,-325,5.5,7.5,42,40.5,"+ 5.5","- 5.5","+ 7.5","- 7.5",4,21
2014-11-13,"Houston","Miami",22,23,195,-205,5,3.5,42,41.5,"+ 5","- 5","+ 3.5","- 3.5",0.5,21.5
2014-11-16,"Minnesota","Cleveland",7,13,115,-230,3,4.5,47,46.5,"+ 3","- 3","+ 4.5","- 4.5",3,23
2014-11-16,"Philadelphia","Chicago",21,20,180,-135,3,2.5,56.5,55.5,"+ 3","- 3","+ 2.5","- 2.5",0.5,27.5
2014-11-16,"Seattle","GreenBay",53,20,-120,-215,1,1,4,4,"+ 1","- 1","+ 1","- 1",0,0
2014-11-16,"Atlanta","KansasCity",24,19,-140,100,42,2.5,46,43,"- 42","+ 42","- 2.5","+ 2.5",0,22.5
2014-11-16,"Cincinnati","Carolina",17,27,305,120,0,46.5,50.5,51,"+ 0","- 0","+ 46.5","- 46.5",22,27
2014-11-16,"TampaBay","NewOrleans",10,27,255,-375,5.5,8.5,46,46.5,"+ 5.5","- 5.5","+ 8.5","- 8.5",7,22.5
2014-11-16,"Denver","Washington",7,7,-400,-310,7,6.5,8,8,"- 7","+ 7","- 6.5","+ 6.5",6,9
2014-11-16,"SanFrancisco","St.Louis",22,16,-200,325,3,4,50.5,49.5,"- 3","+ 3","- 4","+ 4",2,26
2014-11-16,"Oakland","NYGiants",10,6,432,170,43.5,44.5,44,45.5,"+ 43.5","- 43.5","+ 44.5","- 44.5",21.5,21.5
2014-11-16,"Detroit","SanDiego",13,6,-125,-552,9,1,41.5,10,"+ 9","- 9","+ 1","- 1",3,4.5
2014-11-16,"NewEngland","Arizona",14,42,142,105,2.5,41.5,56,58,"+ 2.5","- 2.5","+ 41.5","- 41.5",21,29
2014-11-16,"Pittsburgh","Indianapolis",20,27,-315,-168,2.5,3,5.5,7,"- 2.5","+ 2.5","- 3","+ 3",0.5,7
2014-11-17,"KansasCity","Tennessee",24,20,-360,260,6.5,7,47,46,"- 6.5","+ 6.5","- 7","+ 7",6.5,24
2014-11-20,"Cleveland","Oakland",24,26,125,295,43.5,41.5,46.5,48.5,"- 43.5","+ 43.5","- 41.5","+ 41.5",20,24
2014-11-23,"Tennessee","Atlanta",24,24,490,-145,3,2.5,48.5,49,"+ 3","- 3","+ 2.5","- 2.5",0.5,26.5
2014-11-23,"Detroit","Philadelphia",43,9,270,-685,11,11,48,47,"+ 11","- 11","+ 11","- 11",3,23.5
2014-11-23,"GreenBay","NewEngland",34,24,-360,-330,6,7,10,7.5,"- 6","+ 6","- 7","+ 7",3,3
2014-11-23,"Jacksonville","Minnesota",21,3,545,300,48,49,50,50,"+ 48","- 48","+ 49","- 49",23,24.5
2014-11-23,"Cincinnati","Indianapolis",23,22,125,-800,13.5,13,44,44.5,"+ 13.5","- 13.5","+ 13","- 13",6,21.5
2014-11-23,"TampaBay","Houston",13,13,170,-145,1,2.5,48,46.5,"+ 1","- 1","+ 2.5","- 2.5",2.5,22
2014-11-23,"Arizona","Chicago",21,3,280,-210,5.5,4,42,41.5,"+ 5.5","- 5.5","+ 4","- 4",3,20.5
2014-11-23,"St.Louis","Seattle",19,24,180,-340,6.5,7.5,44.5,43.5,"+ 6.5","- 6.5","+ 7.5","- 7.5",3,22
2014-11-23,"Miami","SanDiego",27,36,245,-220,6,5,49,47,"+ 6","- 6","+ 5","- 5",3,26.5
2014-11-23,"Washington","Denver",39,13,375,-300,8,6.5,44.5,44,"+ 8","- 8","+ 6.5","- 6.5",7,21.5
2014-11-23,"Dallas","SanFrancisco",17,31,-210,-460,3,4,9,9,"+ 3","- 3","+ 4","- 4",3.5,5
2014-11-23,"Baltimore","NYGiants",28,34,120,170,47.5,48.5,49.5,50.5,"- 47.5","+ 47.5","- 48.5","+ 48.5",26,28
2014-11-24,"NYJets","NewOrleans",27,3,130,-140,3,3,41.5,42.5,"+ 3","- 3","+ 3","- 3",0,20.5
2014-11-24,"Chicago","Buffalo",38,17,295,-150,2.5,3,46.5,46,"+ 2.5","- 2.5","+ 3","- 3",0.5,24
2014-11-27,"Philadelphia","Detroit",34,33,155,-345,7,7,54,56,"+ 7","- 7","+ 7","- 7",3,29.5
2014-11-27,"Seattle","Dallas",10,19,100,-175,3,3,41,40,"+ 3","- 3","+ 3","- 3",6.5,20
2014-11-27,"Washington","SanFrancisco",3,27,310,-120,2,1,51,48.5,"+ 2","- 2","+ 1","- 1",0,21.5
2014-11-30,"Tennessee","Indianapolis",49,21,260,-380,9.5,8,43,43,"+ 9.5","- 9.5","+ 8","- 8",2.5,20
2014-11-30,"Cleveland","Houston",45,10,155,-310,7,6.5,41,42,"+ 7","- 7","+ 6.5","- 6.5",2.5,20.5
2014-11-30,"SanDiego","Buffalo",26,34,240,-175,2,3,46,45.5,"+ 2","- 2","+ 3","- 3",0.5,22.5
2014-11-30,"NYGiants","Baltimore",33,24,-155,-290,1.5,3,5.5,6.5,"+ 1.5","- 1.5","+ 3","- 3",0.5,3
2014-11-30,"Cincinnati","Jacksonville",25,14,-240,135,4,6,44,44,"- 4","+ 4","- 6","+ 6",6,21
2014-11-30,"Oakland","TampaBay",13,0,225,200,43,43,44,43.5,"+ 43","- 43","+ 43","- 43",20,21
2014-11-30,"NewOrleans","St.Louis",52,35,160,-265,7,6,53,54.5,"+ 7","- 7","+ 6","- 6",0.5,27
2014-11-30,"Carolina","Pittsburgh",32,13,120,-190,4,3.5,41,41.5,"+ 4","- 4","+ 3.5","- 3.5",0.5,3
2014-11-30,"Arizona","Minnesota",31,18,-125,-140,1.5,1.5,3,2.5,"+ 1.5","- 1.5","+ 1.5","- 1.5",3,19.5
2014-11-30,"NewEngland","Atlanta",29,21,120,105,45,45.5,57,57.5,"+ 45","- 45","+ 45.5","- 45.5",2,23.5
2014-11-30,"Denver","GreenBay",26,29,100,-140,3,3,49,49,"+ 3","- 3","+ 3","- 3",24,30.5
2014-11-30,"Miami","KansasCity",16,16,-310,-120,1,1,5.5,7,"- 1","+ 1","- 1","+ 1",0,4.5
2014-12-01,"Dallas","NYJets",13,41,-190,255,3.5,3.5,41.5,41.5,"- 3.5","+ 3.5","- 3.5","+ 3.5",0.5,20.5
2014-12-04,"Baltimore","Chicago",28,28,140,161,45,45,50,50,"- 45","+ 45","- 45","+ 45",22.5,24.5
2014-12-07,"Pittsburgh","Miami",13,42,135,-165,3,3,47,47.5,"+ 3","- 3","+ 3","- 3",0.5,24.5
2014-12-07,"Indianapolis","Cincinnati",21,25,-160,-160,3.5,3,3.5,3,"+ 3.5","- 3.5","+ 3","- 3",0,4.5
2014-12-07,"Houston","Cleveland",24,27,-290,135,4,7,50,50.5,"- 4","+ 4","- 7","+ 7",6,26
2014-12-07,"NYGiants","Jacksonville",13,36,-160,240,42,3,45,41.5,"- 42","+ 42","- 3","+ 3",2,21
2014-12-07,"Carolina","Tennessee",7,41,380,135,0,46.5,48,50,"+ 0","- 0","+ 46.5","- 46.5",21,26
2014-12-07,"TampaBay","NewOrleans",10,17,405,-475,10,9,41.5,42,"+ 10","- 10","+ 9","- 9",7.5,21.5
2014-12-07,"St.Louis","Detroit",34,24,-142,-525,1.5,3,10,10,"+ 1.5","- 1.5","+ 3","- 3",1,3.5
2014-12-07,"NYJets","Washington",0,24,175,123,40,40,44,44.5,"+ 40","- 40","+ 40","- 40",21,21.5
2014-12-07,"Buffalo","Minnesota",30,17,355,-205,5.5,4,48.5,47.5,"+ 5.5","- 5.5","+ 4","- 4",0.5,23.5
2014-12-07,"KansasCity","Denver",24,14,-140,-440,10,3,40,9.5,"+ 10","- 10","+ 3","- 3",0.5,3.5
2014-12-07,"SanFrancisco","Arizona",17,13,-400,121,0,8.5,7.5,41,"- 0","+ 0","- 8.5","+ 8.5",6.5,21
2014-12-07,"Seattle","Oakland",24,24,-122,325,41,1.5,49,40,"- 41","+ 41","- 1.5","+ 1.5",0.5,20.5
2014-12-07,"NewEngland","Philadelphia",14,23,-215,102,0,4,3,48,"- 0","+ 0","- 4","+ 4",6,23.5
2014-12-07,"Atlanta","SanDiego",14,37,575,180,50.5,53.5,56,54.5,"+ 50.5","- 50.5","+ 53.5","- 53.5",24.5,28
2014-12-08,"Arizona","GreenBay",43,12,215,-800,11.5,13.5,41,40.5,"+ 11.5","- 11.5","+ 13.5","- 13.5",6.5,20
2014-12-11,"Oakland","St.Louis",6,13,420,-260,2.5,6,41.5,41.5,"+ 2.5","- 2.5","+ 6","- 6",3.5,20
2014-12-14,"Jacksonville","KansasCity",31,12,600,-550,12,11,45.5,44.5,"+ 12","- 12","+ 11","- 11",4.5,22.5
2014-12-14,"Pittsburgh","Baltimore",20,27,-150,-900,2.5,3,13.5,14,"+ 2.5","- 2.5","+ 3","- 3",0.5,7.5
2014-12-14,"Houston","Atlanta",20,10,260,130,50,49,54.5,55.5,"+ 50","- 50","+ 49","- 49",23,27.5
2014-12-14,"Cincinnati","Indianapolis",17,30,110,-320,2.5,6.5,6.5,44,"+ 2.5","- 2.5","+ 6.5","- 6.5",6,20
2014-12-14,"Miami","Cleveland",0,13,345,-130,44,2,49,49,"+ 44","- 44","+ 2","- 2",0,24.5
2014-12-14,"TampaBay","NewEngland",41,17,160,-425,8,9.5,43.5,41,"+ 8","- 8","+ 9.5","- 9.5",5.5,20
2014-12-14,"Washington","Carolina",19,13,245,-190,5.5,3,48,46.5,"+ 5.5","- 5.5","+ 3","- 3",2,23
2014-12-14,"GreenBay","NYGiants",24,13,-190,-300,5,4,6.5,6.5,"+ 5","- 5","+ 4","- 4",3,4
2014-12-14,"Minnesota","Buffalo",21,14,325,160,44,42.5,50,49.5,"+ 44","- 44","+ 42.5","- 42.5",22.5,24
2014-12-14,"NYJets","Detroit",16,16,-190,-400,7.5,3,42,8,"+ 7.5","- 7.5","+ 3","- 3",2,6
2014-12-14,"Denver","Tennessee",11,22,-220,160,1,4.5,3.5,41.5,"- 1","+ 1","- 4.5","+ 4.5",0,19.5
2014-12-14,"SanFrancisco","SanDiego",10,7,360,180,38.5,38.5,50.5,49,"+ 38.5","- 38.5","+ 38.5","- 38.5",19.5,23
2014-12-14,"Dallas","Seattle",17,38,150,-440,8.5,9.5,55.5,54.5,"+ 8.5","- 8.5","+ 9.5","- 9.5",6.5,27.5
2014-12-14,"NewOrleans","Philadelphia",27,31,-190,-170,3,3,3.5,3,"- 3","+ 3","- 3","+ 3",3.5,3.5
2014-12-15,"Tennessee","Chicago",15,13,180,161,40.5,39,54,53.5,"+ 40.5","- 40.5","+ 39","- 39",20,24.5
2014-12-18,"SanDiego","Jacksonville",21,38,115,-210,3,4,42.5,40.5,"+ 3","- 3","+ 4","- 4",1,3
2014-12-20,"Philadelphia","SanFrancisco",35,24,-310,-135,2.5,2,8,7,"- 2.5","+ 2.5","- 2","+ 2",3.5,21
2014-12-20,"Minnesota","Washington",27,35,190,255,42,42.5,50.5,51,"- 42","+ 42","- 42.5","+ 42.5",21.5,26.5
2014-12-21,"GreenBay","Miami",37,20,-650,-230,7,5,10,12,"- 7","+ 7","- 5","+ 5",3.5,6.5
2014-12-21,"Detroit","TampaBay",3,20,-430,470,6.5,10,50.5,48.5,"- 6.5","+ 6.5","- 10","+ 10",6.5,23
2014-12-21,"Atlanta","Chicago",14,30,230,350,46,44.5,55,56,"- 46","+ 46","- 44.5","+ 44.5",21.5,27.5
2014-12-21,"NewEngland","NewOrleans",14,17,-460,-270,6,6,11,10,"- 6","+ 6","- 6","+ 6",3.5,7
2014-12-21,"KansasCity","NYJets",16,12,120,375,47.5,47,47.5,49.5,"- 47.5","+ 47.5","- 47","+ 47",0,23
2014-12-21,"Cleveland","Pittsburgh",20,13,210,-140,3,2.5,41.5,40,"+ 3","- 3","+ 2.5","- 2.5",19,24.5
2014-12-21,"Baltimore","Carolina",17,13,-285,-250,3.5,6.5,4,6.5,"- 3.5","+ 3.5","- 6.5","+ 6.5",2.5,6
2014-12-21,"NYGiants","Houston",25,37,245,240,41.5,42,45.5,43.5,"+ 41.5","- 41.5","+ 42","- 42",21,23
2014-12-21,"Buffalo","St.Louis",27,24,-280,-295,6,6.5,6,6.5,"+ 6","- 6","+ 6.5","- 6.5",4,6
2014-12-21,"Indianapolis","Oakland",26,7,155,235,39.5,42,55.5,53.5,"- 39.5","+ 39.5","- 42","+ 42",0.5,21
2014-12-21,"Seattle","Dallas",42,35,-430,-180,3,3,7.5,9.5,"- 3","+ 3","- 3","+ 3",5.5,24
2014-12-21,"Denver","Arizona",6,28,-205,350,3.5,3.5,37,36.5,"- 3.5","+ 3.5","- 3.5","+ 3.5",6.5,19
2014-12-22,"Detroit","Cincinnati",37,20,340,175,47.5,46.5,48.5,47,"+ 47.5","- 47.5","+ 46.5","- 46.5",0.5,24
2014-12-28,"Jacksonville","GreenBay",30,17,315,-430,7.5,9,40.5,38.5,"+ 7.5","- 7.5","+ 9","- 9",19.5,21
2014-12-28,"Cincinnati","Houston",23,17,140,-395,9.5,9,48,48.5,"+ 9.5","- 9.5","+ 9","- 9",0,5.5
2014-12-28,"Indianapolis","Pittsburgh",27,27,-340,-160,3,3,7,7.5,"- 3","+ 3","- 3","+ 3",0,24
2014-12-28,"Cleveland","Tennessee",10,10,745,270,42,40,48,46.5,"+ 42","- 42","+ 40","- 40",20,21.5
2014-12-28,"Buffalo","Baltimore",20,17,180,-1045,9,14.5,44,43.5,"+ 9","- 9","+ 14.5","- 14.5",7,21
2014-12-28,"NYJets","NewEngland",9,37,250,-210,3.5,4.5,42,41,"+ 3.5","- 3.5","+ 4.5","- 4.5",3,21.5
2014-12-28,"Carolina","Miami",24,34,120,-310,6,7,48,48,"+ 6","- 6","+ 7","- 7",3.5,22.5
2014-12-28,"Chicago","Atlanta",3,9,270,-140,3.5,2.5,43.5,47,"+ 3.5","- 3.5","+ 2.5","- 2.5",6,21.5
2014-12-28,"SanDiego","Minnesota",13,7,135,-330,7,7,42.5,42.5,"+ 7","- 7","+ 7","- 7",0,3.5
2014-12-28,"Philadelphia","KansasCity",19,34,-108,-155,3,3,52,52,"+ 3","- 3","+ 3","- 3",0,21.5
2014-12-28,"Dallas","NYGiants",26,44,-270,-108,1.5,0,5,6,"- 1.5","+ 1.5","- 0","+ 0",1.5,27.5
2014-12-28,"NewOrleans","Washington",17,23,-265,220,3.5,6,49.5,47.5,"- 3.5","+ 3.5","- 6","+ 6",3.5,23
2014-12-28,"St.Louis","TampaBay",20,6,485,215,41,41.5,47,46.5,"+ 41","- 41","+ 41.5","- 41.5",20,23
2014-12-28,"Arizona","Seattle",20,17,225,-635,13.5,11.5,37,38,"+ 13.5","- 13.5","+ 11.5","- 11.5",7,20.5
2014-12-28,"Oakland","SanFrancisco",20,14,890,-275,4,6,48,48.5,"+ 4","- 4","+ 6","- 6",4,23
2014-12-28,"Baltimore","Denver",47,30,145,-1240,14,16,46.5,47,"+ 14","- 14","+ 16","- 16",6.5,24.5
2015-01-03,"Arizona","Pittsburgh",17,16,212,-170,3,3,38,37.5,"+ 3","- 3","+ 3","- 3",3,19.5
2015-01-03,"Detroit","Carolina",27,20,215,-256,4.5,5.5,48,48,"+ 4.5","- 4.5","+ 5.5","- 5.5",6.5,26.5
2015-01-04,"Cincinnati","Dallas",24,10,170,-260,7,6,50,47.5,"+ 7","- 7","+ 6","- 6",6.5,24.5
2015-01-04,"Baltimore","Indianapolis",26,31,226,-200,4,3.5,49,47,"+ 4","- 4","+ 3.5","- 3.5",2,26
2015-01-10,"Carolina","NewEngland",35,17,510,-268,7,7,40.5,40,"+ 7","- 7","+ 7","- 7",7,21
2015-01-10,"Dallas","Seattle",31,21,200,-710,11,13.5,53,52.5,"+ 11","- 11","+ 13.5","- 13.5",7.5,24.5
2015-01-11,"Indianapolis","GreenBay",26,24,345,-240,6.5,5.5,53,54,"+ 6.5","- 6.5","+ 5.5","- 5.5",3,27.5
2015-01-11,"GreenBay","Denver",13,22,310,-425,7.5,9.5,46.5,45,"+ 7.5","- 7.5","+ 9.5","- 9.5",7,23
2015-01-18,"Indianapolis","Seattle",28,7,265,-380,7,8.5,53,52,"+ 7","- 7","+ 8.5","- 8.5",7,27
2015-01-18,"NewEngland","NewEngland",45,28,-110,-315,7,7,49,47.5,"+ 7","- 7","+ 7","- 7",3,24.5
2015-09-10,"Pittsburgh","NewEngland",21,28,-365,300,2.5,7,48.5,51,"- 2.5","+ 2.5","- 7","+ 7",3,27.5
2015-09-13,"GreenBay","Chicago",31,23,230,-295,5,6,50,48.5,"+ 5","- 5","+ 6","- 6",6.5,24.5
2015-09-13,"KansasCity","Houston",27,20,-101,-119,1,0,42,40.5,"+ 1","- 1","+ 0","- 0",1.5,21
2015-09-13,"Cleveland","NYJets",10,31,-200,170,2.5,3.5,41,38.5,"- 2.5","+ 2.5","- 3.5","+ 3.5",0,20.5
2015-09-13,"Indianapolis","Buffalo",14,27,-115,-105,2.5,0,47,44,"- 2.5","+ 2.5","- 0","+ 0",3.5,23.5
2015-09-13,"Miami","Washington",17,10,180,-210,2.5,4,44,45,"+ 2.5","- 2.5","+ 4","- 4",5,23
2015-09-13,"Carolina","Jacksonville",20,9,130,-150,4,3,42.5,41,"+ 4","- 4","+ 3","- 3",2,20.5
2015-09-13,"Seattle","St.Louis",31,34,155,-175,3,3.5,43,41,"+ 3","- 3","+ 3.5","- 3.5",3,20.5
2015-09-13,"NewOrleans","Arizona",19,31,-137,117,2.5,2,47,49,"- 2.5","+ 2.5","- 2","+ 2",0.5,24.5
2015-09-13,"Detroit","SanDiego",28,33,-180,160,2,3.5,45.5,45.5,"- 2","+ 2","- 3.5","+ 3.5",6.5,24
2015-09-13,"Tennessee","TampaBay",42,14,-160,140,3,3,42,40,"- 3","+ 3","- 3","+ 3",3.5,20.5
